slice,B_Area4
70,0.000062
70,0.000062
70,0.000308
70,0.03457
70,0.000185
70,0.001169
70,0.000492
70,0.000062
70,0.000062
70,0.001169
70,0.000123
70,0.0294
70,0.006398
70,0.01686
70,0.000861
70,0.000062
70,0.105
70,0.001476
70,0.001169
70,0.04005
70,0.007874
70,0.000246
70,0.004245
70,0.000123
70,0.000062
70,0.0796
70,0.000246
70,0.002953
70,0.006459
70,0.000062
70,0.001845
70,0.000185
71,0.04121
71,0.000062
71,0.01464
71,0.1019
71,1.033
71,0.01421
71,0.000431
71,0.000123
71,0.006828
71,0.04245
71,0.000062
71,0.000123
71,0.000062
71,0.000308
71,0.000554
71,0.000308
71,0.00123
71,0.000369
71,0.000615
71,0.000062
71,0.04121
71,0.007628
71,0.000123
71,0.000369
71,0.00283
71,0.00406
71,0.000185
71,0.000062
71,0.000123
71,0.001907
71,0.009965
71,0.003937
71,0.01852
71,0.007074
71,0.02614
71,0.000123
71,0.000062
71,0.002399
71,0.000123
71,0.000246
71,0.007197
71,0.09498
71,0.04706
71,0.002707
71,0.000185
71,0.000062
71,0.000062
71,0.000677
71,0.002399
71,0.000369
71,0.001599
71,0.000062
71,0.000062
71,0.0876
71,0.01187
71,0.001169
71,0.000062
71,0.000062
72,0.000062
72,0.03599
72,0.000062
72,0.000185
72,0.01507
72,1.105
72,0.02098
72,0.000123
72,0.000431
72,0.005475
72,0.04232
72,0.03728
72,0.000062
72,0.000062
72,0.000123
72,0.000615
72,0.001292
72,0.05432
72,0.000062
72,0.000308
72,0.000123
72,0.000185
72,0.000062
72,0.009289
72,0.000431
72,0.001784
72,0.002215
72,0.000123
72,0.000123
72,0.000062
72,0.000369
72,0.001169
72,0.000246
72,0.000369
72,0.0123
72,0.004737
72,0.01298
72,0.002768
72,0.02092
72,0.001476
72,0.00203
72,0.01058
72,0.000062
72,0.000185
72,0.03519
72,0.05303
72,0.01895
72,0.000431
72,0.000062
72,0.000246
72,0.002092
72,0.000062
72,0.000123
72,0.000431
72,0.001046
72,0.0967
72,0.009658
72,0.000062
72,0.000062
73,0.02221
73,0.000062
73,0.000185
73,0.000123
73,0.000062
73,0.000062
73,0.000062
73,0.01716
73,1.105
73,0.001968
73,0.0187
73,0.000062
73,0.000246
73,0.000062
73,0.001476
73,0.03697
73,0.000062
73,0.01827
73,0.000062
73,0.07942
73,0.000062
73,0.000062
73,0.000062
73,0.004429
73,0.000062
73,0.000062
73,0.000308
73,0.000185
73,0.000062
73,0.000123
73,0.000123
73,0.000123
73,0.000062
73,0.000308
73,0.000369
73,0.000062
73,0.00935
73,0.000062
73,0.000369
73,0.02122
73,0.000123
73,0.000123
73,0.01987
73,0.000062
73,0.01236
73,0.03131
73,0.03617
73,0.01224
73,0.000431
73,0.000431
73,0.000123
73,0.1006
73,0.00123
73,0.003752
73,0.000062
73,0.000062
73,0.000062
74,0.000246
74,0.01636
74,0.02178
74,0.04638
74,0.006398
74,0.001107
74,0.9904
74,0.01993
74,0.000369
74,0.000308
74,0.000554
74,0.03703
74,0.000123
74,0.008735
74,0.000123
74,0.000062
74,0.01809
74,0.000123
74,0.000431
74,0.000123
74,0.000062
74,0.000062
74,0.000677
74,0.000984
74,0.000123
74,0.000246
74,0.001169
74,0.001661
74,0.001046
74,0.000246
74,0.08649
74,0.02221
74,0.02005
74,0.0123
74,0.000246
74,0.03008
74,0.000615
74,0.000062
74,0.000185
74,0.000185
74,0.000369
74,0.1289
74,0.000062
74,0.000308
74,0.000123
74,0.008735
74,0.000062
74,0.000062
74,0.000062
74,0.000308
74,0.000185
75,0.008981
75,0.000062
75,0.000062
75,0.02178
75,0.006213
75,0.04281
75,0.02461
75,0.007628
75,0.000123
75,0.000492
75,0.000185
75,0.9546
75,0.002092
75,0.000062
75,0.000185
75,0.000431
75,0.000123
75,0.000369
75,0.0008
75,0.03611
75,0.003076
75,0.001476
75,0.000062
75,0.000554
75,0.000246
75,0.000062
75,0.000185
75,0.005967
75,0.000185
75,0.005659
75,0.000123
75,0.08594
75,0.03303
75,0.01845
75,0.000062
75,0.005967
75,0.00203
75,0.0283
75,0.001046
75,0.000123
75,0.000308
75,0.000246
75,0.1224
75,0.0107
75,0.01329
75,0.000062
76,0.003752
76,0.000246
76,0.000185
76,0.000185
76,0.000246
76,0.000431
76,0.0179
76,0.001476
76,0.04964
76,0.02436
76,0.8937
76,0.003814
76,0.01009
76,0.000062
76,0.000246
76,0.03303
76,0.000308
76,0.000123
76,0.000062
76,0.03162
76,0.000246
76,0.006521
76,0.000062
76,0.000246
76,0.000062
76,0.007997
76,0.000123
76,0.1506
76,0.000062
76,0.000185
76,0.000246
76,0.01286
76,0.003383
76,0.000123
76,0.000123
76,0.000615
76,0.02553
76,0.001415
76,0.0008
76,0.000062
76,0.001292
76,0.000062
76,0.1218
76,0.009104
76,0.000062
76,0.01489
76,0.007751
77,0.000738
77,0.000185
77,0.007443
77,0.0008
77,0.06539
77,0.01901
77,0.01126
77,0.000185
77,0.8248
77,0.000431
77,0.000246
77,0.01113
77,0.0334
77,0.000185
77,0.000062
77,0.002891
77,0.000062
77,0.000369
77,0.01132
77,0.006828
77,0.001784
77,0.005044
77,0.001169
77,0.000062
77,0.001722
77,0.1543
77,0.000062
77,0.01015
77,0.000369
77,0.000861
77,0.02202
77,0.001353
77,0.000062
77,0.000062
77,0.1221
77,0.01796
77,0.000246
77,0.02135
77,0.000123
77,0.000123
78,0.000123
78,0.002645
78,0.000246
78,0.7435
78,0.01323
78,0.000369
78,0.0008
78,0.000738
78,0.035
78,0.000738
78,0.000984
78,0.001415
78,0.003076
78,0.009596
78,0.1237
78,0.1549
78,0.000123
78,0.01138
78,0.000123
78,0.000185
78,0.01692
78,0.000246
78,0.000123
78,0.000062
78,0.000492
78,0.1301
78,0.004614
78,0.000308
78,0.000185
78,0.002276
78,0.02067
78,0.000677
78,0.0291
78,0.000615
78,0.000123
79,0.000123
79,0.00892
79,0.6714
79,0.000615
79,0.001169
79,0.000062
79,0.006151
79,0.000123
79,0.000062
79,0.000615
79,0.03592
79,0.005413
79,0.002891
79,0.000062
79,0.001476
79,0.007812
79,0.1233
79,0.006705
79,0.1546
79,0.001046
79,0.000492
79,0.01255
79,0.000123
79,0.000123
79,0.003014
79,0.000369
79,0.000554
79,0.000062
79,0.000062
79,0.004368
79,0.000615
79,0.2202
79,0.000062
79,0.01286
79,0.000923
79,0.000062
79,0.000123
79,0.000308
80,0.01372
80,0.2734
80,0.000062
80,0.003998
80,0.000185
80,0.000185
80,0.000246
80,0.000123
80,0.03992
80,0.000062
80,0.000308
80,0.000185
80,0.00203
80,0.3039
80,0.000861
80,0.000861
80,0.1321
80,0.007628
80,0.1222
80,0.000615
80,0.002276
80,0.000062
80,0.001107
80,0.001292
80,0.007566
80,0.000062
80,0.000185
80,0.03316
80,0.000554
80,0.000062
80,0.000431
80,0.000185
80,0.000431
80,0.000246
80,0.000062
80,0.000185
80,0.000431
80,0.2808
80,0.01329
80,0.006582
80,0.000062
80,0.000246
80,0.000123
80,0.000062
80,0.000062
80,0.000062
80,0.000369
80,0.000062
81,0.01403
81,0.03795
81,0.005659
81,0.000062
81,0.000062
81,0.02055
81,0.01095
81,0.002153
81,0.04115
81,0.8996
81,0.000492
81,0.000062
81,0.000062
81,0.000062
81,0.001476
81,0.1409
81,0.002215
81,0.04349
81,0.002153
81,0.004552
81,0.000123
81,0.04909
81,0.000123
81,0.01593
81,0.001169
81,0.000123
81,0.000123
81,0.000861
81,0.000984
81,0.000123
81,0.0104
81,0.001415
81,0.000123
81,0.000062
81,0.002399
81,0.000738
81,0.000369
81,0.000062
81,0.000246
81,0.000062
81,0.000062
81,0.000062
81,0.000062
82,0.001722
82,0.0518
82,0.01538
82,0.01575
82,0.000062
82,0.04201
82,0.000062
82,0.9831
82,0.000062
82,0.001169
82,0.000492
82,0.1637
82,0.000615
82,0.03125
82,0.006582
82,0.000615
82,0.006151
82,0.03974
82,0.000062
82,0.000062
82,0.03033
82,0.000123
82,0.000984
82,0.000062
82,0.002399
82,0.002399
82,0.000185
82,0.01009
82,0.001415
82,0.001107
82,0.000062
82,0.000062
82,0.000431
82,0.000062
82,0.000062
82,0.000123
82,0.000123
83,0.000062
83,0.000185
83,0.000123
83,0.001784
83,0.0179
83,0.039
83,0.000984
83,0.01187
83,0.000123
83,0.000062
83,0.007566
83,0.04398
83,0.06004
83,0.000369
83,0.000861
83,0.000062
83,0.2026
83,0.000492
83,0.1755
83,0.000984
83,0.06514
83,0.000062
83,0.000246
83,0.000062
83,0.000246
83,0.00203
83,0.00123
83,0.002092
83,0.003814
83,0.001415
83,0.07646
83,0.000246
83,0.03057
83,0.7024
83,0.000123
83,0.000492
83,0.000185
83,0.001599
83,0.02756
83,0.000062
83,0.000185
83,0.000123
83,0.000123
83,0.002399
83,0.002153
83,0.000062
83,0.000923
83,0.000062
83,0.000123
83,0.000062
84,0.004368
84,0.000308
84,0.000062
84,0.000246
84,0.0179
84,0.01968
84,0.000246
84,0.000246
84,0.005659
84,0.06982
84,0.01273
84,0.000062
84,0.002522
84,0.000369
84,0.000123
84,0.003814
84,0.000677
84,0.2371
84,0.000062
84,0.01722
84,1.062
84,0.001476
84,0.002461
84,0.000308
84,0.06865
84,0.000369
84,0.05192
84,0.000062
84,0.00123
84,0.02854
84,0.001415
84,0.005044
84,0.000062
84,0.000062
84,0.000123
85,0.000123
85,0.03211
85,0.00123
85,0.000062
85,0.007382
85,0.000246
85,0.1571
85,0.002707
85,0.01987
85,0.01169
85,0.000062
85,0.03346
85,0.000861
85,0.000062
85,0.002338
85,0.004183
85,0.003383
85,0.000062
85,0.000062
85,0.002645
85,0.1526
85,0.000062
85,0.001784
85,0.000123
85,0.03076
85,1.055
85,0.003322
85,0.03131
85,0.04946
85,0.000185
85,0.000369
85,0.000185
85,0.03162
85,0.006398
85,0.000062
85,0.000615
85,0.003629
85,0.01095
85,0.003506
85,0.000062
85,0.006459
85,0.000738
85,0.000492
85,0.000246
85,0.01021
85,0.01027
85,0.02405
85,0.000062
86,0.2403
86,0.000062
86,0.000123
86,0.000123
86,0.000615
86,0.000554
86,0.000062
86,0.000062
86,0.02682
86,0.07283
86,0.02092
86,0.004983
86,0.000062
86,0.00689
86,0.1492
86,0.02602
86,0.002153
86,0.000984
86,0.000062
86,0.005659
86,0.0008
86,0.9131
86,0.001476
86,0.02534
86,0.000369
86,0.03482
86,0.000185
86,0.000062
86,0.000062
86,0.000431
86,0.0008
86,0.0128
86,0.000308
86,0.04269
86,0.000062
86,0.003137
86,0.000123
86,0.000308
86,0.000492
86,0.000123
86,0.000123
86,0.001169
86,0.000062
86,0.0187
86,0.000123
86,0.00326
86,0.01353
86,0.00123
86,0.01507
86,0.03057
86,0.01569
86,0.001476
86,0.000062
86,0.001046
87,0.2667
87,0.000062
87,0.000123
87,0.000062
87,0.000984
87,0.000431
87,0.2569
87,0.000431
87,0.02922
87,0.01907
87,0.01353
87,0.000123
87,0.000062
87,0.000062
87,0.1432
87,0.008243
87,0.000123
87,0.008366
87,0.000062
87,0.003076
87,0.001907
87,0.6537
87,0.000062
87,0.001661
87,0.01052
87,0.000554
87,0.000308
87,0.001722
87,0.000123
87,0.04251
87,0.000123
87,0.04152
87,0.000062
87,0.002215
87,0.000185
87,0.000062
87,0.008612
87,0.000185
87,0.000554
87,0.000062
87,0.0008
87,0.02239
87,0.000615
87,0.000369
87,0.01163
87,0.000062
87,0.000062
87,0.000492
87,0.03642
87,0.02362
87,0.0243
87,0.000062
87,0.000369
88,0.000062
88,0.000062
88,0.1745
88,0.000246
88,0.000062
88,0.000062
88,0.000123
88,0.2553
88,0.000062
88,0.000062
88,0.01599
88,0.01765
88,0.000123
88,0.000861
88,0.004675
88,0.1238
88,0.001538
88,0.000123
88,0.000246
88,0.000062
88,0.000062
88,0.0107
88,0.000062
88,0.1419
88,0.000738
88,0.000062
88,0.000861
88,0.2652
88,0.001845
88,0.000615
88,0.003322
88,0.01907
88,0.000062
88,0.039
88,0.01612
88,0.000123
88,0.000246
88,0.00529
88,0.02541
88,0.000308
88,0.000062
88,0.01655
88,0.00203
88,0.03076
88,0.000185
88,0.003322
88,0.000123
88,0.000062
88,0.000062
88,0.000062
88,0.000062
88,0.1542
88,0.000369
88,0.004614
88,0.000123
88,0.000062
88,0.001476
88,0.001292
88,0.05364
88,0.02983
88,0.0299
88,0.000431
88,0.000062
88,0.000062
88,0.000062
89,0.000062
89,0.03611
89,0.2175
89,0.000246
89,0.02295
89,0.3027
89,0.000431
89,0.000246
89,0.000062
89,0.02202
89,0.01889
89,0.001968
89,0.000062
89,0.000615
89,0.000062
89,0.01538
89,0.000062
89,0.000369
89,0.1221
89,0.000246
89,0.000431
89,0.000185
89,0.000062
89,0.000923
89,0.2574
89,0.06514
89,0.000123
89,0.000123
89,0.000738
89,0.05887
89,0.000062
89,0.002584
89,0.001353
89,0.04072
89,0.000431
89,0.000308
89,0.000246
89,0.000062
89,0.07388
89,0.003629
89,0.08834
89,0.0131
89,0.03494
89,0.01163
89,0.000123
89,0.000062
89,0.000062
89,0.000062
89,0.000062
89,0.000062
90,0.000123
90,0.02356
90,0.000677
90,0.04257
90,0.3664
90,0.01193
90,0.01679
90,0.03469
90,0.000062
90,0.002276
90,0.000308
90,0.000123
90,0.000062
90,0.0275
90,0.1049
90,0.000738
90,0.000062
90,0.3661
90,0.004491
90,0.0585
90,0.04257
90,0.001169
90,0.001968
90,0.002707
90,0.000062
90,0.000677
90,0.002153
90,0.000554
90,0.04361
90,0.004121
90,0.001599
90,0.004983
90,0.00123
90,0.003937
90,0.04103
90,0.1994
90,0.000123
90,0.000062
90,0.001968
90,0.008428
90,0.000062
90,0.000062
90,0.000246
90,0.000185
91,0.02301
91,0.03623
91,0.000062
91,0.000308
91,0.000185
91,0.004491
91,0.3745
91,0.007997
91,0.01593
91,0.02184
91,0.02534
91,0.000123
91,0.000738
91,0.000738
91,0.000062
91,0.003998
91,0.09861
91,0.000738
91,0.000062
91,0.000123
91,0.000062
91,0.3995
91,0.06508
91,0.05204
91,0.001046
91,0.000062
91,0.000123
91,0.000062
91,0.000861
91,0.000984
91,0.008858
91,0.000123
91,0.000431
91,0.003383
91,0.001722
91,0.0008
91,0.03556
91,0.01323
91,0.000062
91,0.000123
91,0.000123
91,0.007874
91,0.233
91,0.001538
91,0.002153
91,0.0008
91,0.03556
91,0.005844
91,0.000185
91,0.000062
91,0.000123
92,0.007997
92,0.000123
92,0.06773
92,0.000492
92,0.000923
92,0.000062
92,0.000308
92,0.09529
92,0.01144
92,0.01519
92,0.000554
92,0.000738
92,0.000062
92,0.793
92,0.000308
92,0.000308
92,0.000123
92,0.000492
92,0.001046
92,0.003937
92,0.000062
92,0.000123
92,0.000062
92,0.000615
92,0.003629
92,0.00203
92,0.1059
92,0.000123
92,0.002461
92,0.000062
92,0.000123
92,0.000861
92,0.000185
92,0.07443
92,0.0569
92,0.000062
92,0.02104
92,0.001968
92,0.000431
92,0.000861
92,0.001292
92,0.000492
92,0.000308
92,0.02282
92,0.03685
92,0.000246
92,0.000062
92,0.000123
92,0.000677
92,0.3623
92,0.000062
92,0.03463
92,0.000246
92,0.000185
92,0.000062
92,0.000062
92,0.000062
92,0.000062
93,0.002645
93,0.1989
93,0.000062
93,0.000062
93,0.000062
93,0.000062
93,0.9351
93,0.008304
93,0.03543
93,0.01827
93,0.000062
93,0.000062
93,0.005905
93,0.003199
93,0.003199
93,0.000062
93,0.000431
93,0.000615
93,0.000062
93,0.000431
93,0.06459
93,0.05758
93,0.001784
93,0.0505
93,0.000123
93,0.000123
93,0.000308
93,0.000984
93,0.0299
93,0.05985
93,0.3735
93,0.01156
93,0.0179
93,0.000246
93,0.02885
93,0.000123
93,0.000431
93,0.001415
93,0.000185
93,0.000246
93,0.000123
93,0.000123
93,0.000062
93,0.000123
93,0.000185
93,0.000185
93,0.000185
93,0.000062
94,0.000185
94,0.000554
94,0.000062
94,0.000062
94,0.195
94,0.000554
94,0.9591
94,0.005536
94,0.01864
94,0.01175
94,0.000246
94,0.001722
94,0.000062
94,0.000062
94,0.000062
94,0.001599
94,0.000185
94,0.02079
94,0.06121
94,0.005598
94,0.002153
94,0.000123
94,0.000123
94,0.000062
94,0.02762
94,0.000185
94,0.002092
94,0.06484
94,0.000062
94,0.000062
94,0.000062
94,0.2535
94,0.02381
94,0.000308
94,0.362
94,0.000738
94,0.000492
94,0.000062
94,0.001661
94,0.000062
94,0.000185
94,0.000062
94,0.000062
94,0.000123
94,0.000062
94,0.000062
94,0.000185
94,0.000062
95,0.000554
95,0.000062
95,0.000185
95,0.000123
95,0.000185
95,0.02504
95,0.000062
95,0.1264
95,1.311
95,0.02344
95,0.01655
95,0.000246
95,0.002707
95,0.000062
95,0.000738
95,0.000062
95,0.000123
95,0.02128
95,0.06367
95,0.02338
95,0.02645
95,0.000062
95,0.1069
95,0.000062
95,0.000062
95,0.000123
95,0.000246
95,0.000861
95,0.000062
95,0.000062
95,0.02805
95,0.002768
95,0.2571
95,0.000431
95,0.000369
95,0.00203
95,0.08132
95,0.000062
95,0.000246
95,0.000984
95,0.000123
95,0.000062
95,0.000185
95,0.000246
96,0.000062
96,0.000062
96,0.000123
96,0.01495
96,0.000062
96,0.00283
96,0.000123
96,0.02085
96,0.007628
96,0.000185
96,0.1221
96,0.02867
96,0.002399
96,0.000062
96,0.000185
96,0.000062
96,0.07431
96,0.000431
96,0.000923
96,0.000062
96,1.121
96,0.000185
96,0.000185
96,0.000308
96,0.000492
96,0.001599
96,0.01802
96,0.3422
96,0.000185
96,0.0307
96,0.000123
96,0.001107
96,0.000185
96,0.000062
96,0.03273
96,0.2354
96,0.000369
96,0.001661
96,0.000123
96,0.001968
96,0.09295
96,0.005782
96,0.003998
96,0.000431
96,0.000185
96,0.000308
97,0.001907
97,0.02282
97,0.002584
97,0.008551
97,0.000062
97,0.000738
97,0.009473
97,0.101
97,0.0128
97,0.000492
97,0.04977
97,0.008489
97,0.000062
97,0.000185
97,0.06933
97,0.000185
97,1.047
97,0.02092
97,0.000923
97,0.3696
97,0.03266
97,0.003629
97,0.000123
97,0.000492
97,0.000062
97,0.000246
97,0.000738
97,0.000062
97,0.000615
97,0.000123
97,0.02479
97,0.2439
97,0.000431
97,0.1075
97,0.01095
97,0.001784
97,0.000123
98,0.000062
98,0.03488
98,0.004121
98,0.000062
98,0.0008
98,0.01009
98,0.000431
98,0.000123
98,0.000062
98,0.000984
98,0.000554
98,0.001784
98,0.1171
98,0.000123
98,0.01144
98,0.001292
98,0.001599
98,0.000062
98,0.00203
98,0.000062
98,0.0211
98,0.003445
98,0.06711
98,0.001415
98,0.000062
98,0.000062
98,0.000062
98,0.01058
98,0.002522
98,0.9005
98,0.0259
98,0.000062
98,0.000062
98,0.2694
98,0.000062
98,0.000062
98,0.031
98,0.000984
98,0.000123
98,0.000369
98,0.000062
98,0.000062
98,0.000123
98,0.000062
98,0.000062
98,0.000062
98,0.001292
98,0.01593
98,0.2314
98,0.000123
98,0.001661
98,0.155
98,0.000185
98,0.000062
98,0.002215
99,0.04398
99,0.000246
99,0.000062
99,0.004983
99,0.000062
99,0.000431
99,0.000123
99,0.02227
99,0.002584
99,0.000615
99,0.000431
99,0.146
99,0.005229
99,0.01077
99,0.003199
99,0.003752
99,0.000123
99,0.000062
99,0.01015
99,0.06951
99,0.000062
99,0.000185
99,0.000861
99,0.008674
99,0.02744
99,0.3548
99,0.2585
99,0.04829
99,0.000062
99,0.000062
99,0.001538
99,0.000062
99,0.000185
99,0.03334
99,0.00529
99,0.000062
99,0.000062
99,0.000308
99,0.000123
99,0.000185
99,0.002215
99,0.4378
99,0.006336
99,0.2344
99,0.000062
99,0.000677
99,0.006521
99,0.18
99,0.001169
99,0.000984
100,0.000062
100,0.000062
100,0.04589
100,0.01421
100,0.00935
100,0.001845
100,0.008366
100,0.000062
100,0.000062
100,0.02325
100,0.000062
100,0.1688
100,0.000308
100,0.008428
100,0.000062
100,0.000062
100,0.001046
100,0.001661
100,0.000062
100,0.000062
100,0.06834
100,0.000062
100,0.000062
100,0.03912
100,0.00406
100,0.000492
100,0.2149
100,0.000677
100,0.4437
100,0.000246
100,0.000062
100,0.000062
100,0.000062
100,0.07456
100,0.03488
100,0.004983
100,0.000923
100,0.007812
100,0.2747
100,0.002338
100,0.05832
100,0.000185
100,0.000062
100,0.001845
100,0.1953
100,0.2504
100,0.000062
100,0.000123
100,0.000492
100,0.000062
100,0.000308
100,0.000123
101,0.03359
101,0.02559
101,0.000246
101,0.000062
101,0.2469
101,0.000062
101,0.000246
101,0.000246
101,0.001169
101,0.000062
101,0.000062
101,0.000308
101,0.000062
101,0.000984
101,0.001599
101,0.000062
101,0.000246
101,0.005044
101,0.000062
101,0.06982
101,0.000923
101,0.02762
101,0.5924
101,0.002092
101,0.3564
101,0.02245
101,0.000185
101,0.03857
101,0.002399
101,0.000062
101,0.000123
101,0.000062
101,0.000246
101,0.000062
101,0.000062
101,0.000492
101,0.000123
101,0.000062
101,0.0115
101,0.007013
101,0.01353
101,0.02885
101,0.000062
101,0.01236
101,0.2211
101,0.17
101,0.000123
101,0.001169
101,0.000308
101,0.000062
101,0.000062
101,0.000185
101,0.000062
102,0.01206
102,0.01593
102,0.000308
102,0.000062
102,0.000123
102,0.08551
102,0.000185
102,0.000062
102,0.02264
102,0.000062
102,0.000062
102,0.000062
102,0.000123
102,0.000062
102,0.000062
102,0.02393
102,0.000062
102,0.000062
102,0.000062
102,0.000062
102,0.000123
102,0.000062
102,0.000246
102,0.000308
102,0.1232
102,0.002215
102,0.000185
102,0.005721
102,0.000062
102,0.007935
102,0.001292
102,0.000123
102,0.000062
102,0.000123
102,0.09898
102,0.000062
102,0.001107
102,0.6133
102,0.3719
102,0.000123
102,0.03365
102,0.01193
102,0.008858
102,0.001907
102,0.000492
102,0.00326
102,0.005782
102,0.2305
102,0.04312
102,0.03186
103,0.000062
103,0.001415
103,0.000123
103,0.003199
103,0.009104
103,0.000492
103,0.000246
103,0.000062
103,0.02005
103,0.000308
103,0.00609
103,0.000062
103,0.2304
103,0.000062
103,0.000246
103,0.000062
103,0.000554
103,0.000062
103,0.000246
103,0.01427
103,0.000062
103,0.000062
103,0.000062
103,0.000246
103,0.000062
103,0.000123
103,0.000369
103,0.000185
103,0.000062
103,0.002461
103,0.000554
103,0.104
103,0.001784
103,0.5808
103,0.3613
103,0.000185
103,0.01126
103,0.02596
103,0.000062
103,0.000185
103,0.000123
103,0.000062
103,0.01501
103,0.000062
103,0.007013
103,0.01015
103,0.000308
103,0.000062
103,0.000677
103,0.002153
103,0.009289
103,0.2245
103,0.04411
103,0.001538
103,0.000185
103,0.000554
103,0.002153
103,0.000062
104,0.00935
104,0.001784
104,0.00486
104,0.000062
104,0.000861
104,0.000123
104,0.000554
104,0.2683
104,0.005106
104,0.000923
104,0.000123
104,0.000062
104,0.000062
104,0.000062
104,0.000062
104,0.000062
104,0.001107
104,0.000062
104,0.001968
104,0.000246
104,0.000062
104,0.000062
104,0.000062
104,0.1127
104,0.000185
104,0.000062
104,0.000062
104,0.656
104,0.3472
104,0.002768
104,0.000369
104,0.02233
104,0.00123
104,0.000492
104,0.000185
104,0.000062
104,0.000431
104,0.003199
104,0.002584
104,0.2053
104,0.0008
104,0.04251
104,0.003875
104,0.000062
104,0.000062
104,0.000123
105,0.000308
105,0.007136
105,0.000185
105,0.005536
105,0.01113
105,0.000123
105,0.000185
105,0.000062
105,1.138
105,0.1171
105,0.000738
105,0.00203
105,0.002645
105,0.0008
105,0.000431
105,0.000431
105,0.3649
105,0.000123
105,0.02135
105,0.000185
105,0.000369
105,0.000062
105,0.000062
105,0.000062
105,0.000062
105,0.000062
105,0.000185
105,0.000615
105,0.00283
105,0.003137
105,0.1955
105,0.001907
105,0.0398
105,0.000062
105,0.006213
105,0.000308
105,0.000062
105,0.000123
106,0.002645
106,0.000123
106,0.000123
106,0.000246
106,0.003568
106,0.000062
106,0.000123
106,0.000308
106,0.00529
106,1.086
106,0.000062
106,0.000185
106,0.000062
106,0.000062
106,0.08913
106,0.000062
106,0.000677
106,0.000123
106,0.005659
106,0.000062
106,0.000123
106,0.01353
106,0.000492
106,0.3004
106,0.000062
106,0.01519
106,0.001968
106,0.01858
106,0.000062
106,0.001476
106,0.000123
106,0.000615
106,0.000308
106,0.000246
106,0.000369
106,0.001169
106,0.003137
106,0.19
106,0.001599
106,0.003076
106,0.0398
106,0.001107
106,0.000062
106,0.000062
107,0.000062
107,0.000123
107,0.000984
107,0.000185
107,0.006767
107,1.217
107,0.06748
107,0.008551
107,0.000062
107,0.01599
107,0.3058
107,0.027
107,0.000308
107,0.000062
107,0.01845
107,0.000615
107,0.002215
107,0.000738
107,0.000062
107,0.000123
107,0.000861
107,0.000123
107,0.001169
107,0.1842
107,0.00203
107,0.000492
107,0.03808
107,0.000062
107,0.000062
107,0.000185
107,0.000123
108,0.002645
108,0.001968
108,0.000984
108,1.271
108,0.06115
108,0.000062
108,0.000062
108,0.01218
108,0.01655
108,0.000185
108,0.000123
108,0.2878
108,0.000308
108,0.02307
108,0.001599
108,0.000861
108,0.000062
108,0.000123
108,0.000062
108,0.001476
108,0.001169
108,0.178
108,0.000615
108,0.000861
108,0.03974
108,0.002338
108,0.000062
108,0.000062
109,0.000123
109,0.003014
109,0.06231
109,1.345
109,0.02848
109,0.01907
109,0.000062
109,0.2667
109,0.000308
109,0.001353
109,0.000062
109,0.000246
109,0.02602
109,0.000185
109,0.000123
109,0.001722
109,0.001415
109,0.000554
109,0.001722
109,0.001968
109,0.001907
109,0.000615
109,0.174
109,0.0008
109,0.001722
109,0.000246
109,0.04035
109,0.000062
109,0.000062
109,0.000062
109,0.000062
109,0.000062
109,0.000062
110,0.000062
110,0.06182
110,0.000062
110,0.000062
110,1.484
110,0.04054
110,0.02061
110,0.04435
110,0.1851
110,0.000123
110,0.000062
110,0.0008
110,0.000185
110,0.000492
110,0.000308
110,0.02467
110,0.000062
110,0.000062
110,0.001046
110,0.000677
110,0.00203
110,0.1714
110,0.000984
110,0.04423
110,0.000062
110,0.000185
111,0.06102
111,0.07603
111,0.000246
111,0.07154
111,1.36
111,0.002092
111,0.000308
111,0.000062
111,0.00283
111,0.000062
111,0.000062
111,0.2495
111,0.000062
111,0.002645
111,0.000062
111,0.000369
111,0.000062
111,0.000062
111,0.000185
111,0.000492
111,0.000062
111,0.000062
111,0.02018
111,0.001292
111,0.000062
111,0.000185
111,0.1703
111,0.003383
111,0.000861
111,0.04361
111,0.000062
112,0.05241
112,1.361
112,0.07929
112,0.000308
112,0.000738
112,0.2768
112,0.000185
112,0.000062
112,0.000123
112,0.1524
112,0.000123
112,0.000062
112,0.000369
112,0.01606
112,0.00123
112,0.000185
112,0.003322
112,0.1692
112,0.009473
112,0.000677
112,0.0489
112,0.002707
112,0.000062
113,0.01987
113,0.000185
113,0.000123
113,0.02202
113,0.000308
113,0.000246
113,1.373
113,0.09055
113,0.000062
113,0.3032
113,0.008181
113,0.000369
113,0.000062
113,0.1498
113,0.000062
113,0.000677
113,0.000123
113,0.001046
113,0.000062
113,0.000615
113,0.000062
113,0.001907
113,0.000062
113,0.000123
113,0.02005
113,0.000062
113,0.000123
113,0.000123
113,0.000123
113,0.000677
113,0.000308
113,0.000123
113,0.000431
113,0.002276
113,0.000246
113,0.1649
113,0.01292
113,0.0008
113,0.05063
113,0.000062
113,0.000062
113,0.000492
113,0.002153
113,0.000123
113,0.000062
114,0.000062
114,0.000123
114,0.03679
114,0.000308
114,0.000308
114,0.000123
114,0.000677
114,0.002461
114,0.000185
114,0.09725
114,1.621
114,0.000861
114,0.000062
114,0.009965
114,0.0008
114,0.000062
114,0.000062
114,0.000062
114,0.000062
